Time,Total Consumption,Total Production,Token Balance,P2P Price,Grid Price,Purchase Price,Energy Deficit,Energy Surplus,Storage Level S1,Storage Level S2
2023-06-29 20:00,8.16,4.38,895.4966000000005,0.5,0.25,0.75,0.0,0.0,5.570000000000001,20.0
2023-06-29 21:00,8.979999999999999,1.88,891.9466000000006,0.5,0.22,0.6,0.0,0.0,0.0,18.470000000000002
2023-06-29 22:00,6.069999999999999,0.42,889.1216000000005,0.5,0.2,0.5,0.0,0.0,0.0,12.820000000000004
2023-06-29 23:00,4.51,0.0,886.8666000000005,0.5,0.19,0.45,0.0,0.0,0.0,8.310000000000004
2023-06-30 00:00,5.26,0.0,884.2366000000005,0.5,0.2,0.4,0.0,0.0,0.0,3.0500000000000043
2023-06-30 01:00,4.47,0.0,882.0300000000005,0.5,0.18,0.38,1.4199999999999955,0.0,0.0,0.0
2023-06-30 02:00,5.15,0.0,879.6610000000005,0.5,0.18,0.36,5.15,0.0,0.0,0.0
2023-06-30 03:00,4.58,0.42,877.8306000000005,0.5,0.17,0.34,4.16,0.0,0.0,0.0
2023-06-30 04:00,5.34,2.18,876.4086000000004,0.5,0.17,0.35,3.1599999999999997,0.0,0.0,0.0
2023-06-30 05:00,4.710000000000001,4.66,876.3846000000004,0.5,0.18,0.38,0.05000000000000071,0.0,0.0,0.0
2023-06-30 06:00,5.18,7.58,877.5846000000005,0.5,0.22,0.45,0.0,0.0,2.4000000000000004,0.0
2023-06-30 07:00,5.84,10.7,880.0146000000004,0.5,0.3,0.6,0.0,0.0,7.26,0.0
2023-06-30 08:00,9.87,13.6,881.8796000000004,0.5,0.35,0.75,0.0,0.0,10.0,0.9900000000000002
2023-06-30 09:00,9.430000000000001,17.26,885.7946000000004,0.5,0.4,0.7,0.0,0.0,10.0,8.82
2023-06-30 10:00,8.01,19.64,891.6186000000004,0.5,0.42,0.55,0.0,0.45000000000000107,9.549999999999999,20.0
2023-06-30 11:00,8.24,20.72,898.4601000000004,0.5,0.45,0.5,0.0,12.029999999999998,10.0,7.970000000000002
2023-06-30 12:00,9.91,21.56,904.2851000000004,0.5,0.46,0.48,0.0,0.0,10.0,19.62
2023-06-30 13:00,9.5,20.08,910.0851000000005,0.5,0.45,0.46,0.0,10.2,10.0,9.8
2023-06-30 14:00,9.94,21.04,915.6711000000005,0.5,0.44,0.47,0.0,0.9000000000000004,9.1,20.0
2023-06-30 15:00,8.92,17.92,920.1711000000005,0.5,0.4,0.52,0.0,8.100000000000001,1.8999999999999986,20.0
2023-06-30 16:00,9.68,17.36,924.0111000000005,0.5,0.38,0.6,0.0,0.0,9.579999999999998,20.0
2023-06-30 17:00,7.699999999999999,12.08,926.0031000000005,0.5,0.35,0.7,0.0,3.959999999999999,6.040000000000001,20.0
2023-06-30 18:00,9.120000000000001,9.54,926.2131000000005,0.5,0.3,0.8,0.0,0.0,6.459999999999999,20.0
2023-06-30 19:00,8.299999999999999,7.02,925.5731000000005,0.5,0.28,0.85,0.0,0.0,5.18,20.0
2023-06-30 20:00,8.299999999999999,3.9,923.3731000000005,0.5,0.25,0.75,0.0,0.0,0.7800000000000011,20.0
2023-06-30 21:00,7.630000000000001,1.84,920.4781000000005,0.5,0.22,0.6,0.0,0.0,0.0,14.99
2023-06-30 22:00,5.0600000000000005,0.42,918.1581000000004,0.5,0.2,0.5,0.0,0.0,0.0,10.35
2023-06-30 23:00,4.62,0.0,915.8481000000005,0.5,0.19,0.45,0.0,0.0,0.0,5.7299999999999995
